101	104	0.004977203612411668
104	26	0.09782089274806277
104	112	0.006275104538233031
112	164	0.03550054238749433
164	1	0.08989650358823782
164	21	0.09463538243618556
112	148	0.022080868738692895
148	62	0.08002481930722809
148	159	0.009188206472961882
159	60	0.062153869759446236
159	63	0.07420976660419012
101	102	0.0015018597710245891
102	107	0.008285178581765744
107	109	0.0058036709645155424
109	139	0.02192344116298353
139	157	0.010031981462062505
157	59	0.0991845567132936
157	172	0.00811276350380273
172	33	0.08351140544908031
172	173	0.0058526761316523845
173	179	0.005724328718332411
179	183	0.007856243451900408
183	55	0.07776662961207108
183	186	0.0053405617040755
186	43	0.07539009497964716
186	48	0.07047150610583447
179	181	0.007535547592875679
181	56	0.08891097961371597
181	196	0.01861954955860423
196	47	0.0578623219131615
196	57	0.04050945556309364
173	178	0.005231191973662165
178	46	0.07588253824844304
178	180	0.0034085065276763526
180	53	0.07038882293080048
180	182	0.004831665535956639
182	185	0.0055520278320150985
185	44	0.07266741160507618
185	45	0.07522946763508663
182	184	0.003437117351159936
184	50	0.07399992731149457
184	52	0.06846954351618523
139	155	0.00972452718786965
155	187	0.03090466764832861
187	40	0.0745800776680859
187	42	0.06381883685023164
155	162	0.004543093545701232
162	22	0.09550334152186277
162	38	0.11684401261653612
109	121	0.010086641149177233
121	51	0.10515246508680219
121	156	0.021331591900986144
156	195	0.03153501607854597
195	41	0.05170856245090343
195	86	0.07651396129400839
156	193	0.022993477815619577
193	36	0.059981434469879344
193	194	0.0044690404283567325
194	37	0.07249956696209472
194	39	0.06996990386558508
107	108	0.004244626596653785
108	125	0.020346638062915763
125	6	0.096300590442673
125	168	0.02038869042571237
168	18	0.07622947574128021
168	27	0.07709481191136562
108	110	0.003046948922699473
110	113	0.00976984005931922
113	129	0.017621246885748194
129	11	0.09374924609173958
129	191	0.033455638575831656
191	12	0.05334777163135369
191	89	0.0687689176495147
113	114	0.0006594863444078398
114	126	0.014554679058716047
126	75	0.1078369599296459
126	145	0.013262090273881894
145	85	0.10491537930612088
145	169	0.013809179716945619
169	7	0.05809768167561395
169	20	0.07351697232709971
114	115	0.001263447107328737
115	128	0.018039597434083135
128	144	0.009720537777579242
144	2	0.07053863197892252
144	190	0.025797867342651437
190	49	0.0715211819689432
190	72	0.0587366199306497
128	143	0.007218912697318999
143	25	0.10119006825676055
143	147	0.005831641376889379
147	100	0.11697853665665867
147	149	0.005477365649989935
149	54	0.1266215377772547
149	82	0.08843952056738569
115	122	0.00828717601401727
122	137	0.014935407006844956
137	171	0.016795921948200072
171	68	0.10734308112924497
171	78	0.08872204777170488
137	154	0.009917103831989883
154	79	0.08569483778825254
154	170	0.008945596404420414
170	13	0.09745565622577049
170	175	0.008039594791868637
175	8	0.07438644843962008
175	192	0.010416808005427353
192	77	0.06948428558787095
192	84	0.07298518523980885
122	123	0.004497789227890448
123	146	0.015299606390754998
146	188	0.02278417790156185
188	10	0.07979697329468365
188	70	0.10202120852349812
146	158	0.008508223726660692
158	15	0.1333627616472886
158	197	0.032512407959224277
197	23	0.0668966554295065
197	90	0.04232993887171467
123	138	0.006007211791063206
138	91	0.10937125150079448
138	198	0.09822712027668178
198	94	0.07613947885802892
198	98	0.06429471381496969
110	111	0.0017816636746741787
111	119	0.009714260456578814
119	124	0.009208868258699036
124	30	0.11295485960202536
124	140	0.010349075269073665
140	29	0.10662144488848381
140	163	0.01176390110880253
163	24	0.08855235120393704
163	71	0.09326583061424473
119	141	0.018065979095439368
141	174	0.02083222373787933
174	189	0.008627298855843603
189	97	0.07246676474623812
189	99	0.08424965316420965
174	96	0.08126415297590675
141	167	0.012410652788579273
167	4	0.06813245509224568
167	69	0.0838349804572794
111	116	0.006467260913841829
116	81	0.099179437396646
116	120	0.00428053546631188
120	92	0.13525344248219134
120	95	0.11237206633734736
102	105	0.006369522177542251
105	127	0.009819674912430671
127	35	0.09868439439972641
127	130	0.00538510186893032
130	142	0.006443750044168344
142	5	0.08492380452647473
142	151	0.010395055717758658
151	32	0.0652613540752122
151	153	0.0029204641066059717
153	16	0.06620524228130362
153	31	0.06066042936048746
130	131	0.0021743808920596207
131	14	0.09823079847395173
131	150	0.013115877238395635
150	87	0.06714326980156032
150	152	0.003752252586499333
152	58	0.07445027715987373
152	166	0.00390793179535015
166	74	0.054305242897084785
166	80	0.05763505561037789
105	106	0.002068681600459395
106	165	0.03607005201708079
165	67	0.08395881171067744
165	93	0.08564770117941754
106	118	0.0031090524605311212
118	9	0.16498355759083372
118	76	0.1382728874566561
101	103	0.0043915686484431275
103	133	0.016273511475106264
133	17	0.06903338421528721
133	83	0.0761497908186341
103	117	0.004598690017431042
117	134	0.016902202904885668
134	88	0.08407340672764184
134	161	0.013619944697052869
161	19	0.10618853501679384
161	34	0.09326872414195783
117	132	0.012927342549659809
132	136	0.005833070669601197
136	176	0.02470607058811057
176	28	0.07869993260372772
176	66	0.06512639032707283
136	160	0.014642640402391466
160	61	0.07938468170511079
160	177	0.013898900384441443
177	64	0.06237224444483604
177	65	0.050246480114187066
132	135	0.004724934757807185
135	3	0.08638294424791629
135	73	0.07915301233281644
