101	108	0.009464610706676136
108	111	0.005793484774502835
111	125	0.024815078609245863
125	66	0.04901988636363634
125	126	0.004010416666666697
126	64	0.09567125582750582
126	158	0.02554086538461539
158	78	0.019559822361546506
158	84	0.04104623824451405
111	114	0.009275830481663232
114	141	0.027814856855384186
141	162	0.020304993532889854
162	24	0.037489308406647055
162	191	0.023116752199413552
191	4	0.055611055611055664
191	69	0.06560106560106554
141	156	0.013785915558019234
156	71	0.15193790584415587
156	72	0.09048633658008656
114	120	0.00911696132643399
120	155	0.032352331912878826
155	23	0.084280303030303
155	70	0.09753787878787877
120	151	0.020677971117424213
151	186	0.02759209744503864
186	26	0.06659619450317127
186	96	0.08491895701198023
151	179	0.017862448009506857
179	97	0.09110088224012271
179	99	0.09071729957805906
108	110	0.006369157270951695
110	132	0.026322613340435595
132	163	0.029304273200757597
163	56	0.10195707070707064
163	193	0.03440656565656572
193	54	0.1136363636363637
193	93	0.09848484848484845
132	149	0.016150272253787873
149	59	0.2374768089053803
149	154	0.004947433518862121
154	34	0.11468855218855215
154	68	0.06712962962962962
110	115	0.01108268968986743
115	168	0.03622529000946968
168	50	0.07322303921568629
168	98	0.047989081996434924
115	119	0.0073353160511363605
119	147	0.01766768216706541
147	33	0.0571607027724049
147	183	0.018596872985170848
183	40	0.060879883169039806
183	198	0.06033223804308141
198	57	0.0012368583797154227
198	47	0.029066171923314853
119	144	0.016423226923843705
144	38	0.08628723312672174
144	164	0.019773372933884287
164	43	0.12989760890151514
164	53	0.08222360321969702
101	102	0.00033985484730113084
102	104	0.005901683460582379
104	138	0.030843445748993892
138	48	0.09768740031897921
138	91	0.08413078149920256
104	105	0.004741899894945542
105	127	0.02481393525094698
127	13	0.08058613478535351
127	134	0.0112699258207071
134	152	0.014628418839126571
152	73	0.023660584207459152
152	166	0.010430324883449908
166	177	0.01567521808999079
177	88	0.010822510822510813
177	20	0.019480519480519463
166	173	0.007052054637281917
173	7	0.01823889580738891
173	29	0.1029732254047323
134	136	0.002417035706327987
136	160	0.018031881313131336
160	65	0.013478535353535307
160	176	0.01682449494949497
176	17	0.011164274322169073
176	74	0.019138755980861205
136	153	0.012271148989898995
153	11	0.032875929102344124
153	85	0.027730131503716428
105	112	0.00723507043087121
112	174	0.03952935729363952
174	3	0.05881449631449631
174	27	0.062397624897624904
112	128	0.019656248766966554
128	159	0.0209062584550866
159	18	0.08993002054442727
159	178	0.016130585516178755
178	25	0.03928710178710182
178	39	0.17283411033411034
128	150	0.019813438514610374
150	37	0.09158617424242427
150	161	0.01447443181818181
161	76	0.05912350968703422
161	196	0.0469370963735718
196	19	0.08704229797979789
196	67	0.0644728535353536
102	103	0.0033534656871449
103	113	0.015301174587673607
113	124	0.018827425016389843
124	95	0.03420558120265152
124	133	0.01124896425189395
133	30	0.05993708390725433
133	169	0.023396249426078986
169	62	0.05025801493192798
169	175	0.010348045674132653
175	81	0.02434343434343432
175	181	0.005959595959595956
181	32	0.05943696221474001
181	79	0.031472128694350926
113	118	0.004846817407852574
118	148	0.020241477272727244
148	6	0.06080334595959593
148	61	0.06040877525252528
118	131	0.013849431818181816
131	77	0.09090909090909088
131	170	0.015151515151515194
170	8	0.025865800865800828
170	28	0.034740259740259724
103	107	0.0068638348820233685
107	42	0.09022581422483764
107	109	0.008259034260010817
109	142	0.025491733743686833
142	9	0.14113230519480524
142	46	0.07098890692640691
109	130	0.02375069049873738
130	192	0.043272569444444416
192	44	0.12434123847167321
192	45	0.08777997364953895
130	146	0.017333491161616192
146	58	0.16357872200263504
146	190	0.03339097496706192
190	22	0.0955387205387205
190	51	0.055976430976430985
101	106	0.009715224757339026
106	117	0.014044713492345316
117	189	0.04862967914438503
189	41	0.037793667007150165
189	52	0.08341845420497104
117	143	0.01955213903743315
143	55	0.13524048625792817
143	75	0.07688072586328398
106	116	0.014186820598563752
116	122	0.011994217381332863
122	129	0.009035388957042038
129	90	0.06668483052507834
129	135	0.010019714929467072
135	180	0.041938920454545406
180	63	0.06876183712121217
180	185	0.00699573863636363
185	16	0.1431818181818182
185	60	0.03863636363636358
135	140	0.00919744318181824
140	35	0.08508522727272722
140	171	0.020975378787878807
171	83	0.05612462654716184
171	194	0.0347844643619291
194	12	0.01450676982591875
194	89	0.015796260477111527
122	123	0.001514445323261001
123	139	0.020599485857213454
139	157	0.016133389180264163
157	5	0.033027644869750156
157	172	0.012426900584795314
172	2	0.04119318181818181
172	36	0.0800189393939394
139	145	0.005883656274281265
145	167	0.020186237373737363
167	182	0.017907620985979193
182	197	0.04249815225424987
197	14	0.06591690096844735
197	82	0.08559825054670414
182	188	0.010532150776053184
188	80	0.08505509641873281
188	195	0.021005509641873213
195	15	0.17615629984051034
195	31	0.06626794258373209
167	92	0.09572874265038447
145	165	0.02005997474747475
165	49	0.08979458041958038
165	187	0.016266025641025694
187	21	0.09086555207244858
187	94	0.09095262974573319
123	137	0.022724377779150193
137	1	0.09046119983619984
137	184	0.045902436527436516
184	10	0.0292207792207792
184	87	0.06168831168831174
116	121	0.011139956387606544
121	86	0.10634807900432898
121	100	0.04516707251082251
